"0","20"
"1","7"
"2","10"
"3","18"
"4","3"
"5","20"
"6","2"
"7","8"
"8","11"
"9","6"
"10","10"
"11","1"
"12","19"
"13","12"
"14","18"
"15","10"
"16","3"
"17","1"
"18","8"
"19","9"
"20","2"
"21","3"
"22","3"
"23","7"
"24","5"
"25","14"
"26","18"
"27","4"
"28","15"
"29","15"
"30","15"
"31","3"
"32","7"
"33","14"
"34","2"
"35","12"
"36","16"
"37","11"
"38","6"
"39","16"
"40","15"
"41","18"
"42","20"
"43","19"
"44","4"
"45","19"
"46","3"
"47","5"
"48","15"
"49","1"
"50","8"
"51","3"
"52","14"
"53","15"
"54","5"
"55","7"
"56","9"
"57","7"
"58","9"
"59","11"
"60","5"
"61","7"
"62","17"
"63","10"
"64","5"
"65","11"
"66","2"
"67","16"
"68","15"
"69","1"
"70","20"
"71","19"
"72","8"
"73","14"
"74","14"
"75","20"
"76","8"
"77","1"
"78","15"
"79","5"
"80","9"
"81","16"
"82","9"
"83","18"
"84","10"
"85","20"
"86","12"
"87","6"
"88","19"
"89","10"
"90","15"
"91","2"
"92","20"
"93","9"
"94","20"
"95","10"
"96","12"
"97","10"
"98","2"
"99","5"
