"0","14"
"1","19"
"2","6"
"3","8"
"4","19"
"5","18"
"6","8"
"7","12"
"8","18"
"9","9"
"10","15"
"11","19"
"12","5"
"13","12"
"14","20"
"15","3"
"16","13"
"17","1"
"18","18"
"19","19"
"20","11"
"21","5"
"22","18"
"23","20"
"24","9"
"25","6"
"26","11"
"27","10"
"28","11"
"29","12"
"30","11"
"31","5"
"32","3"
"33","6"
"34","6"
"35","15"
"36","5"
"37","16"
"38","1"
"39","19"
"40","5"
"41","8"
"42","16"
"43","5"
"44","3"
"45","6"
"46","17"
"47","13"
"48","11"
"49","16"
"50","3"
"51","10"
"52","18"
"53","15"
"54","14"
"55","12"
"56","6"
"57","12"
"58","13"
"59","5"
"60","11"
"61","12"
"62","12"
"63","18"
"64","20"
"65","19"
"66","6"
"67","14"
"68","11"
"69","7"
"70","18"
"71","13"
"72","17"
"73","13"
"74","5"
"75","15"
"76","6"
"77","16"
"78","6"
"79","7"
"80","13"
"81","16"
"82","18"
"83","6"
"84","5"
"85","19"
"86","5"
"87","1"
"88","10"
"89","2"
"90","19"
"91","12"
"92","3"
"93","11"
"94","12"
"95","13"
"96","14"
"97","6"
"98","17"
"99","9"
