"0","1"
"1","4"
"2","4"
"3","11"
"4","6"
"5","15"
"6","5"
"7","13"
"8","1"
"9","13"
"10","1"
"11","8"
"12","3"
"13","18"
"14","14"
"15","3"
"16","8"
"17","20"
"18","9"
"19","3"
"20","6"
"21","18"
"22","4"
"23","11"
"24","11"
"25","15"
"26","7"
"27","6"
"28","16"
"29","20"
"30","5"
"31","2"
"32","16"
"33","15"
"34","10"
"35","5"
"36","17"
"37","7"
"38","7"
"39","7"
"40","10"
"41","11"
"42","10"
"43","6"
"44","8"
"45","2"
"46","17"
"47","10"
"48","14"
"49","13"
"50","2"
"51","13"
"52","2"
"53","9"
"54","1"
"55","7"
"56","2"
"57","9"
"58","6"
"59","8"
"60","13"
"61","19"
"62","13"
"63","7"
"64","11"
"65","19"
"66","12"
"67","11"
"68","6"
"69","4"
"70","8"
"71","10"
"72","16"
"73","4"
"74","12"
"75","17"
"76","2"
"77","5"
"78","8"
"79","6"
"80","15"
"81","1"
"82","6"
"83","13"
"84","2"
"85","2"
"86","19"
"87","10"
"88","20"
"89","2"
"90","12"
"91","5"
"92","8"
"93","19"
"94","7"
"95","8"
"96","18"
"97","8"
"98","14"
"99","2"
