"0","3"
"1","2"
"2","10"
"3","2"
"4","20"
"5","2"
"6","11"
"7","19"
"8","6"
"9","8"
"10","11"
"11","11"
"12","18"
"13","10"
"14","11"
"15","6"
"16","12"
"17","13"
"18","3"
"19","8"
"20","14"
"21","16"
"22","19"
"23","2"
"24","18"
"25","7"
"26","16"
"27","10"
"28","12"
"29","20"
"30","7"
"31","13"
"32","17"
"33","15"
"34","20"
"35","1"
"36","19"
"37","19"
"38","7"
"39","3"
"40","9"
"41","4"
"42","4"
"43","7"
"44","17"
"45","14"
"46","17"
"47","3"
"48","5"
"49","8"
"50","1"
"51","10"
"52","16"
"53","3"
"54","15"
"55","1"
"56","7"
"57","18"
"58","14"
"59","18"
"60","9"
"61","18"
"62","4"
"63","17"
"64","7"
"65","14"
"66","18"
"67","16"
"68","12"
"69","20"
"70","8"
"71","11"
"72","17"
"73","20"
"74","8"
"75","16"
"76","5"
"77","15"
"78","6"
"79","1"
"80","5"
"81","8"
"82","19"
"83","7"
"84","7"
"85","11"
"86","19"
"87","20"
"88","4"
"89","7"
"90","6"
"91","17"
"92","4"
"93","10"
"94","18"
"95","18"
"96","2"
"97","8"
"98","7"
"99","20"
