"0","6"
"1","2"
"2","12"
"3","9"
"4","15"
"5","15"
"6","8"
"7","5"
"8","10"
"9","6"
"10","17"
"11","14"
"12","9"
"13","2"
"14","19"
"15","13"
"16","11"
"17","6"
"18","7"
"19","10"
"20","10"
"21","9"
"22","18"
"23","4"
"24","16"
"25","16"
"26","10"
"27","15"
"28","2"
"29","9"
"30","3"
"31","12"
"32","16"
"33","15"
"34","3"
"35","15"
"36","6"
"37","1"
"38","13"
"39","14"
"40","13"
"41","4"
"42","9"
"43","18"
"44","15"
"45","12"
"46","5"
"47","1"
"48","7"
"49","14"
"50","8"
"51","19"
"52","4"
"53","9"
"54","7"
"55","17"
"56","5"
"57","7"
"58","17"
"59","15"
"60","11"
"61","4"
"62","1"
"63","10"
"64","12"
"65","11"
"66","7"
"67","7"
"68","15"
"69","16"
"70","4"
"71","19"
"72","2"
"73","17"
"74","3"
"75","16"
"76","11"
"77","5"
"78","8"
"79","5"
"80","11"
"81","11"
"82","17"
"83","15"
"84","1"
"85","1"
"86","4"
"87","15"
"88","19"
"89","20"
"90","7"
"91","20"
"92","20"
"93","3"
"94","7"
"95","2"
"96","10"
"97","5"
"98","20"
"99","16"
