"0","17"
"1","14"
"2","11"
"3","19"
"4","10"
"5","17"
"6","14"
"7","20"
"8","3"
"9","17"
"10","12"
"11","2"
"12","16"
"13","9"
"14","4"
"15","10"
"16","12"
"17","11"
"18","20"
"19","11"
"20","1"
"21","20"
"22","7"
"23","5"
"24","11"
"25","9"
"26","9"
"27","16"
"28","15"
"29","3"
"30","15"
"31","4"
"32","14"
"33","18"
"34","15"
"35","20"
"36","4"
"37","19"
"38","9"
"39","16"
"40","7"
"41","13"
"42","4"
"43","10"
"44","11"
"45","7"
"46","10"
"47","6"
"48","7"
"49","13"
"50","2"
"51","14"
"52","3"
"53","17"
"54","4"
"55","6"
"56","1"
"57","17"
"58","16"
"59","15"
"60","3"
"61","14"
"62","13"
"63","15"
"64","11"
"65","3"
"66","1"
"67","18"
"68","11"
"69","4"
"70","1"
"71","12"
"72","12"
"73","2"
"74","7"
"75","15"
"76","17"
"77","10"
"78","16"
"79","3"
"80","8"
"81","6"
"82","17"
"83","4"
"84","4"
"85","4"
"86","17"
"87","13"
"88","15"
"89","17"
"90","8"
"91","16"
"92","4"
"93","17"
"94","20"
"95","18"
"96","18"
"97","14"
"98","1"
"99","17"
