"0","5"
"1","7"
"2","9"
"3","15"
"4","11"
"5","6"
"6","5"
"7","19"
"8","20"
"9","17"
"10","14"
"11","2"
"12","17"
"13","10"
"14","18"
"15","15"
"16","14"
"17","10"
"18","9"
"19","14"
"20","14"
"21","6"
"22","3"
"23","17"
"24","13"
"25","6"
"26","12"
"27","14"
"28","19"
"29","9"
"30","19"
"31","16"
"32","19"
"33","2"
"34","2"
"35","20"
"36","13"
"37","1"
"38","6"
"39","11"
"40","10"
"41","9"
"42","3"
"43","13"
"44","2"
"45","10"
"46","12"
"47","14"
"48","17"
"49","19"
"50","9"
"51","11"
"52","11"
"53","18"
"54","17"
"55","13"
"56","17"
"57","5"
"58","2"
"59","5"
"60","10"
"61","13"
"62","8"
"63","7"
"64","6"
"65","15"
"66","7"
"67","17"
"68","10"
"69","19"
"70","5"
"71","20"
"72","13"
"73","12"
"74","4"
"75","6"
"76","16"
"77","13"
"78","16"
"79","15"
"80","10"
"81","10"
"82","10"
"83","1"
"84","2"
"85","15"
"86","14"
"87","8"
"88","1"
"89","2"
"90","11"
"91","8"
"92","19"
"93","1"
"94","17"
"95","6"
"96","18"
"97","11"
"98","2"
"99","10"
