"0","4"
"1","10"
"2","17"
"3","12"
"4","14"
"5","7"
"6","20"
"7","9"
"8","6"
"9","2"
"10","17"
"11","18"
"12","1"
"13","7"
"14","3"
"15","10"
"16","14"
"17","10"
"18","19"
"19","13"
"20","11"
"21","11"
"22","5"
"23","3"
"24","10"
"25","9"
"26","10"
"27","4"
"28","13"
"29","2"
"30","7"
"31","8"
"32","15"
"33","12"
"34","20"
"35","5"
"36","3"
"37","19"
"38","14"
"39","17"
"40","3"
"41","4"
"42","2"
"43","18"
"44","18"
"45","18"
"46","18"
"47","14"
"48","7"
"49","7"
"50","19"
"51","16"
"52","18"
"53","5"
"54","15"
"55","15"
"56","6"
"57","8"
"58","10"
"59","16"
"60","1"
"61","1"
"62","15"
"63","14"
"64","7"
"65","1"
"66","11"
"67","14"
"68","5"
"69","13"
"70","20"
"71","17"
"72","19"
"73","13"
"74","5"
"75","20"
"76","10"
"77","2"
"78","16"
"79","15"
"80","12"
"81","13"
"82","7"
"83","18"
"84","5"
"85","19"
"86","15"
"87","16"
"88","2"
"89","16"
"90","17"
"91","13"
"92","9"
"93","9"
"94","11"
"95","3"
"96","5"
"97","13"
"98","15"
"99","13"
