"0","17"
"1","12"
"2","7"
"3","4"
"4","10"
"5","11"
"6","20"
"7","11"
"8","12"
"9","7"
"10","5"
"11","12"
"12","13"
"13","7"
"14","4"
"15","12"
"16","4"
"17","14"
"18","17"
"19","10"
"20","19"
"21","18"
"22","6"
"23","17"
"24","6"
"25","8"
"26","5"
"27","20"
"28","15"
"29","1"
"30","7"
"31","12"
"32","6"
"33","17"
"34","12"
"35","10"
"36","1"
"37","1"
"38","1"
"39","3"
"40","14"
"41","4"
"42","10"
"43","9"
"44","1"
"45","8"
"46","10"
"47","15"
"48","12"
"49","12"
"50","20"
"51","12"
"52","16"
"53","14"
"54","16"
"55","2"
"56","10"
"57","6"
"58","19"
"59","3"
"60","16"
"61","9"
"62","12"
"63","10"
"64","11"
"65","16"
"66","3"
"67","6"
"68","14"
"69","18"
"70","20"
"71","3"
"72","5"
"73","13"
"74","2"
"75","6"
"76","4"
"77","1"
"78","6"
"79","7"
"80","18"
"81","2"
"82","20"
"83","4"
"84","2"
"85","7"
"86","16"
"87","13"
"88","5"
"89","1"
"90","2"
"91","19"
"92","10"
"93","15"
"94","12"
"95","10"
"96","20"
"97","13"
"98","9"
"99","17"
