"0","5"
"1","9"
"2","10"
"3","13"
"4","11"
"5","5"
"6","17"
"7","13"
"8","3"
"9","17"
"10","16"
"11","14"
"12","3"
"13","14"
"14","18"
"15","13"
"16","1"
"17","4"
"18","16"
"19","18"
"20","5"
"21","6"
"22","14"
"23","4"
"24","8"
"25","6"
"26","17"
"27","10"
"28","11"
"29","9"
"30","8"
"31","15"
"32","1"
"33","8"
"34","15"
"35","18"
"36","16"
"37","8"
"38","12"
"39","17"
"40","3"
"41","16"
"42","11"
"43","8"
"44","18"
"45","10"
"46","1"
"47","7"
"48","16"
"49","14"
"50","16"
"51","1"
"52","13"
"53","15"
"54","17"
"55","18"
"56","7"
"57","11"
"58","2"
"59","20"
"60","9"
"61","2"
"62","20"
"63","11"
"64","3"
"65","10"
"66","6"
"67","8"
"68","19"
"69","10"
"70","13"
"71","20"
"72","2"
"73","16"
"74","19"
"75","1"
"76","4"
"77","5"
"78","19"
"79","9"
"80","10"
"81","5"
"82","2"
"83","6"
"84","16"
"85","17"
"86","12"
"87","19"
"88","14"
"89","18"
"90","10"
"91","3"
"92","17"
"93","7"
"94","17"
"95","9"
"96","7"
"97","11"
"98","17"
"99","7"
