"0","2"
"1","13"
"2","4"
"3","9"
"4","17"
"5","11"
"6","1"
"7","15"
"8","9"
"9","20"
"10","6"
"11","9"
"12","7"
"13","4"
"14","15"
"15","8"
"16","4"
"17","12"
"18","12"
"19","3"
"20","9"
"21","4"
"22","6"
"23","15"
"24","12"
"25","18"
"26","9"
"27","12"
"28","20"
"29","15"
"30","6"
"31","3"
"32","5"
"33","1"
"34","10"
"35","1"
"36","11"
"37","10"
"38","20"
"39","15"
"40","20"
"41","11"
"42","11"
"43","20"
"44","17"
"45","11"
"46","2"
"47","10"
"48","9"
"49","20"
"50","13"
"51","8"
"52","10"
"53","6"
"54","15"
"55","18"
"56","9"
"57","16"
"58","6"
"59","18"
"60","1"
"61","15"
"62","16"
"63","13"
"64","8"
"65","13"
"66","3"
"67","20"
"68","14"
"69","3"
"70","19"
"71","13"
"72","1"
"73","16"
"74","9"
"75","11"
"76","2"
"77","2"
"78","12"
"79","17"
"80","12"
"81","2"
"82","4"
"83","6"
"84","13"
"85","8"
"86","6"
"87","15"
"88","15"
"89","13"
"90","7"
"91","10"
"92","6"
"93","10"
"94","2"
"95","8"
"96","13"
"97","6"
"98","5"
"99","13"
