"0","17"
"1","13"
"2","16"
"3","13"
"4","12"
"5","17"
"6","9"
"7","16"
"8","19"
"9","14"
"10","11"
"11","18"
"12","17"
"13","13"
"14","19"
"15","14"
"16","5"
"17","9"
"18","3"
"19","19"
"20","9"
"21","20"
"22","18"
"23","17"
"24","19"
"25","11"
"26","14"
"27","12"
"28","19"
"29","10"
"30","4"
"31","6"
"32","17"
"33","20"
"34","13"
"35","3"
"36","7"
"37","3"
"38","3"
"39","4"
"40","19"
"41","9"
"42","7"
"43","9"
"44","11"
"45","8"
"46","16"
"47","12"
"48","10"
"49","19"
"50","17"
"51","4"
"52","14"
"53","18"
"54","13"
"55","10"
"56","4"
"57","14"
"58","20"
"59","20"
"60","20"
"61","7"
"62","15"
"63","12"
"64","11"
"65","5"
"66","17"
"67","8"
"68","16"
"69","2"
"70","1"
"71","12"
"72","10"
"73","2"
"74","15"
"75","15"
"76","4"
"77","19"
"78","2"
"79","3"
"80","14"
"81","17"
"82","4"
"83","5"
"84","16"
"85","2"
"86","10"
"87","18"
"88","14"
"89","11"
"90","8"
"91","9"
"92","14"
"93","11"
"94","9"
"95","14"
"96","7"
"97","12"
"98","8"
"99","2"
