"0","11"
"1","15"
"2","8"
"3","7"
"4","3"
"5","3"
"6","16"
"7","19"
"8","18"
"9","13"
"10","15"
"11","8"
"12","11"
"13","19"
"14","10"
"15","1"
"16","3"
"17","12"
"18","3"
"19","1"
"20","3"
"21","1"
"22","3"
"23","6"
"24","12"
"25","10"
"26","16"
"27","20"
"28","19"
"29","14"
"30","8"
"31","19"
"32","8"
"33","19"
"34","5"
"35","14"
"36","8"
"37","13"
"38","4"
"39","4"
"40","10"
"41","15"
"42","16"
"43","19"
"44","11"
"45","5"
"46","8"
"47","16"
"48","12"
"49","4"
"50","10"
"51","18"
"52","5"
"53","15"
"54","3"
"55","13"
"56","9"
"57","18"
"58","4"
"59","19"
"60","9"
"61","14"
"62","6"
"63","15"
"64","7"
"65","9"
"66","18"
"67","6"
"68","11"
"69","7"
"70","1"
"71","15"
"72","17"
"73","18"
"74","20"
"75","14"
"76","14"
"77","3"
"78","16"
"79","2"
"80","2"
"81","4"
"82","11"
"83","1"
"84","15"
"85","2"
"86","11"
"87","13"
"88","11"
"89","18"
"90","20"
"91","8"
"92","12"
"93","16"
"94","18"
"95","8"
"96","20"
"97","11"
"98","9"
"99","9"
