"0","17"
"1","17"
"2","5"
"3","12"
"4","17"
"5","15"
"6","10"
"7","20"
"8","18"
"9","13"
"10","15"
"11","3"
"12","8"
"13","18"
"14","8"
"15","8"
"16","11"
"17","1"
"18","16"
"19","15"
"20","14"
"21","2"
"22","16"
"23","16"
"24","1"
"25","18"
"26","9"
"27","17"
"28","1"
"29","7"
"30","20"
"31","1"
"32","18"
"33","17"
"34","15"
"35","20"
"36","2"
"37","7"
"38","5"
"39","6"
"40","4"
"41","3"
"42","7"
"43","7"
"44","8"
"45","5"
"46","14"
"47","16"
"48","2"
"49","7"
"50","12"
"51","10"
"52","19"
"53","10"
"54","14"
"55","7"
"56","1"
"57","20"
"58","20"
"59","2"
"60","14"
"61","11"
"62","9"
"63","9"
"64","20"
"65","18"
"66","3"
"67","10"
"68","4"
"69","19"
"70","15"
"71","11"
"72","12"
"73","6"
"74","2"
"75","2"
"76","12"
"77","16"
"78","15"
"79","5"
"80","3"
"81","8"
"82","20"
"83","19"
"84","16"
"85","3"
"86","17"
"87","17"
"88","1"
"89","2"
"90","4"
"91","12"
"92","16"
"93","15"
"94","19"
"95","4"
"96","2"
"97","8"
"98","17"
"99","8"
