"0","3"
"1","16"
"2","12"
"3","14"
"4","7"
"5","15"
"6","1"
"7","3"
"8","18"
"9","5"
"10","17"
"11","2"
"12","6"
"13","5"
"14","20"
"15","8"
"16","12"
"17","16"
"18","18"
"19","5"
"20","11"
"21","5"
"22","10"
"23","12"
"24","11"
"25","5"
"26","9"
"27","4"
"28","10"
"29","12"
"30","8"
"31","1"
"32","5"
"33","18"
"34","15"
"35","6"
"36","18"
"37","19"
"38","16"
"39","5"
"40","1"
"41","20"
"42","12"
"43","18"
"44","1"
"45","2"
"46","1"
"47","9"
"48","13"
"49","18"
"50","2"
"51","18"
"52","16"
"53","4"
"54","15"
"55","3"
"56","2"
"57","6"
"58","4"
"59","13"
"60","1"
"61","1"
"62","9"
"63","5"
"64","9"
"65","18"
"66","13"
"67","18"
"68","4"
"69","6"
"70","1"
"71","7"
"72","14"
"73","16"
"74","4"
"75","10"
"76","8"
"77","20"
"78","12"
"79","9"
"80","8"
"81","13"
"82","2"
"83","18"
"84","17"
"85","5"
"86","20"
"87","13"
"88","13"
"89","17"
"90","2"
"91","10"
"92","18"
"93","20"
"94","16"
"95","4"
"96","13"
"97","17"
"98","5"
"99","10"
