"0","15"
"1","13"
"2","13"
"3","17"
"4","7"
"5","9"
"6","3"
"7","2"
"8","4"
"9","3"
"10","6"
"11","3"
"12","5"
"13","13"
"14","2"
"15","9"
"16","8"
"17","16"
"18","8"
"19","9"
"20","7"
"21","18"
"22","13"
"23","4"
"24","10"
"25","14"
"26","1"
"27","13"
"28","12"
"29","6"
"30","15"
"31","11"
"32","18"
"33","6"
"34","9"
"35","3"
"36","13"
"37","13"
"38","10"
"39","8"
"40","19"
"41","6"
"42","12"
"43","18"
"44","4"
"45","13"
"46","14"
"47","20"
"48","11"
"49","4"
"50","3"
"51","4"
"52","4"
"53","18"
"54","11"
"55","18"
"56","18"
"57","11"
"58","18"
"59","16"
"60","1"
"61","2"
"62","10"
"63","9"
"64","18"
"65","18"
"66","20"
"67","16"
"68","8"
"69","19"
"70","8"
"71","20"
"72","20"
"73","10"
"74","18"
"75","18"
"76","1"
"77","5"
"78","17"
"79","3"
"80","13"
"81","2"
"82","18"
"83","17"
"84","11"
"85","18"
"86","6"
"87","17"
"88","13"
"89","14"
"90","17"
"91","11"
"92","12"
"93","10"
"94","11"
"95","1"
"96","3"
"97","18"
"98","17"
"99","13"
