"0","10"
"1","1"
"2","8"
"3","10"
"4","13"
"5","19"
"6","9"
"7","2"
"8","14"
"9","20"
"10","15"
"11","4"
"12","19"
"13","14"
"14","3"
"15","7"
"16","14"
"17","17"
"18","20"
"19","2"
"20","16"
"21","15"
"22","2"
"23","8"
"24","15"
"25","10"
"26","6"
"27","14"
"28","18"
"29","19"
"30","2"
"31","10"
"32","1"
"33","18"
"34","11"
"35","16"
"36","16"
"37","16"
"38","7"
"39","8"
"40","1"
"41","8"
"42","14"
"43","8"
"44","18"
"45","11"
"46","12"
"47","7"
"48","1"
"49","12"
"50","16"
"51","15"
"52","2"
"53","12"
"54","16"
"55","8"
"56","19"
"57","19"
"58","10"
"59","15"
"60","11"
"61","7"
"62","17"
"63","18"
"64","14"
"65","8"
"66","9"
"67","13"
"68","2"
"69","10"
"70","20"
"71","14"
"72","3"
"73","12"
"74","8"
"75","10"
"76","7"
"77","15"
"78","18"
"79","9"
"80","8"
"81","11"
"82","13"
"83","20"
"84","4"
"85","4"
"86","1"
"87","6"
"88","16"
"89","5"
"90","16"
"91","8"
"92","2"
"93","10"
"94","10"
"95","7"
"96","9"
"97","9"
"98","13"
"99","12"
