"0","17"
"1","19"
"2","19"
"3","4"
"4","12"
"5","19"
"6","9"
"7","6"
"8","6"
"9","15"
"10","16"
"11","4"
"12","14"
"13","5"
"14","17"
"15","6"
"16","3"
"17","6"
"18","11"
"19","14"
"20","2"
"21","7"
"22","14"
"23","11"
"24","15"
"25","19"
"26","10"
"27","7"
"28","13"
"29","9"
"30","7"
"31","16"
"32","9"
"33","7"
"34","3"
"35","18"
"36","8"
"37","10"
"38","1"
"39","7"
"40","14"
"41","1"
"42","5"
"43","5"
"44","20"
"45","10"
"46","17"
"47","6"
"48","13"
"49","4"
"50","11"
"51","2"
"52","9"
"53","18"
"54","20"
"55","17"
"56","7"
"57","13"
"58","14"
"59","4"
"60","1"
"61","9"
"62","1"
"63","17"
"64","10"
"65","6"
"66","16"
"67","3"
"68","20"
"69","18"
"70","3"
"71","3"
"72","19"
"73","12"
"74","1"
"75","6"
"76","7"
"77","15"
"78","1"
"79","17"
"80","10"
"81","5"
"82","2"
"83","16"
"84","14"
"85","19"
"86","12"
"87","20"
"88","10"
"89","18"
"90","17"
"91","10"
"92","19"
"93","12"
"94","9"
"95","8"
"96","3"
"97","17"
"98","2"
"99","2"
