"0","1"
"1","11"
"2","3"
"3","20"
"4","5"
"5","15"
"6","2"
"7","17"
"8","16"
"9","4"
"10","6"
"11","15"
"12","7"
"13","1"
"14","4"
"15","11"
"16","11"
"17","11"
"18","17"
"19","8"
"20","7"
"21","3"
"22","15"
"23","15"
"24","10"
"25","12"
"26","2"
"27","18"
"28","12"
"29","20"
"30","20"
"31","19"
"32","17"
"33","17"
"34","2"
"35","7"
"36","16"
"37","14"
"38","2"
"39","20"
"40","14"
"41","20"
"42","7"
"43","2"
"44","17"
"45","19"
"46","16"
"47","7"
"48","13"
"49","0"
"50","18"
"51","12"
"52","8"
"53","14"
"54","9"
"55","4"
"56","8"
"57","19"
"58","20"
"59","11"
"60","9"
"61","12"
"62","20"
"63","17"
"64","18"
"65","3"
"66","18"
"67","8"
"68","12"
"69","5"
"70","19"
"71","8"
"72","13"
"73","1"
"74","2"
"75","5"
"76","19"
"77","4"
"78","5"
"79","20"
"80","2"
"81","20"
"82","16"
"83","20"
"84","10"
"85","15"
"86","3"
"87","18"
"88","3"
"89","16"
"90","3"
"91","13"
"92","1"
"93","12"
"94","7"
"95","4"
"96","7"
"97","1"
"98","16"
"99","6"
