"0","8"
"1","10"
"2","14"
"3","20"
"4","4"
"5","6"
"6","5"
"7","1"
"8","14"
"9","7"
"10","19"
"11","0"
"12","12"
"13","2"
"14","11"
"15","6"
"16","0"
"17","20"
"18","18"
"19","0"
"20","15"
"21","7"
"22","2"
"23","19"
"24","20"
"25","6"
"26","9"
"27","15"
"28","13"
"29","17"
"30","4"
"31","0"
"32","19"
"33","12"
"34","5"
"35","12"
"36","12"
"37","15"
"38","10"
"39","0"
"40","13"
"41","1"
"42","2"
"43","4"
"44","0"
"45","14"
"46","2"
"47","8"
"48","9"
"49","15"
"50","14"
"51","10"
"52","8"
"53","17"
"54","10"
"55","8"
"56","11"
"57","8"
"58","1"
"59","5"
"60","2"
"61","1"
"62","8"
"63","16"
"64","7"
"65","12"
"66","18"
"67","13"
"68","1"
"69","2"
"70","3"
"71","20"
"72","11"
"73","12"
"74","7"
"75","12"
"76","19"
"77","19"
"78","17"
"79","2"
"80","12"
"81","15"
"82","8"
"83","3"
"84","9"
"85","7"
"86","20"
"87","8"
"88","20"
"89","12"
"90","16"
"91","8"
"92","0"
"93","2"
"94","6"
"95","3"
"96","14"
"97","15"
"98","3"
"99","16"
