"0","8"
"1","1"
"2","13"
"3","3"
"4","11"
"5","11"
"6","17"
"7","17"
"8","0"
"9","4"
"10","8"
"11","7"
"12","15"
"13","7"
"14","14"
"15","3"
"16","0"
"17","0"
"18","18"
"19","0"
"20","11"
"21","12"
"22","5"
"23","13"
"24","16"
"25","13"
"26","5"
"27","10"
"28","10"
"29","5"
"30","4"
"31","19"
"32","8"
"33","9"
"34","10"
"35","5"
"36","8"
"37","5"
"38","6"
"39","14"
"40","1"
"41","19"
"42","18"
"43","2"
"44","6"
"45","17"
"46","3"
"47","0"
"48","12"
"49","1"
"50","19"
"51","13"
"52","7"
"53","14"
"54","18"
"55","14"
"56","17"
"57","11"
"58","4"
"59","1"
"60","0"
"61","15"
"62","2"
"63","5"
"64","16"
"65","18"
"66","5"
"67","14"
"68","8"
"69","8"
"70","15"
"71","11"
"72","1"
"73","6"
"74","18"
"75","20"
"76","5"
"77","16"
"78","4"
"79","6"
"80","4"
"81","11"
"82","8"
"83","2"
"84","17"
"85","20"
"86","0"
"87","2"
"88","9"
"89","14"
"90","9"
"91","12"
"92","7"
"93","8"
"94","17"
"95","7"
"96","19"
"97","20"
"98","2"
"99","5"
