"0","1"
"1","11"
"2","17"
"3","18"
"4","5"
"5","18"
"6","1"
"7","11"
"8","6"
"9","15"
"10","18"
"11","14"
"12","18"
"13","5"
"14","3"
"15","19"
"16","19"
"17","1"
"18","3"
"19","10"
"20","9"
"21","4"
"22","9"
"23","3"
"24","11"
"25","8"
"26","4"
"27","19"
"28","20"
"29","13"
"30","5"
"31","20"
"32","1"
"33","0"
"34","18"
"35","12"
"36","20"
"37","2"
"38","18"
"39","8"
"40","18"
"41","0"
"42","5"
"43","16"
"44","19"
"45","16"
"46","19"
"47","2"
"48","7"
"49","6"
"50","16"
"51","4"
"52","13"
"53","19"
"54","9"
"55","20"
"56","14"
"57","3"
"58","13"
"59","17"
"60","7"
"61","11"
"62","10"
"63","8"
"64","4"
"65","6"
"66","10"
"67","6"
"68","8"
"69","13"
"70","4"
"71","6"
"72","15"
"73","17"
"74","20"
"75","4"
"76","17"
"77","7"
"78","16"
"79","19"
"80","17"
"81","1"
"82","16"
"83","20"
"84","12"
"85","1"
"86","3"
"87","19"
"88","1"
"89","7"
"90","20"
"91","15"
"92","0"
"93","8"
"94","9"
"95","16"
"96","20"
"97","7"
"98","4"
"99","9"
