"0","11"
"1","1"
"2","0"
"3","17"
"4","10"
"5","12"
"6","13"
"7","7"
"8","14"
"9","6"
"10","12"
"11","6"
"12","9"
"13","11"
"14","18"
"15","0"
"16","20"
"17","10"
"18","3"
"19","18"
"20","18"
"21","7"
"22","7"
"23","12"
"24","10"
"25","3"
"26","20"
"27","13"
"28","15"
"29","6"
"30","18"
"31","15"
"32","1"
"33","1"
"34","7"
"35","2"
"36","4"
"37","17"
"38","10"
"39","5"
"40","2"
"41","7"
"42","6"
"43","18"
"44","13"
"45","2"
"46","2"
"47","19"
"48","16"
"49","16"
"50","1"
"51","10"
"52","2"
"53","2"
"54","14"
"55","19"
"56","15"
"57","13"
"58","18"
"59","20"
"60","7"
"61","8"
"62","13"
"63","0"
"64","18"
"65","15"
"66","10"
"67","16"
"68","4"
"69","20"
"70","16"
"71","1"
"72","4"
"73","17"
"74","14"
"75","15"
"76","18"
"77","9"
"78","15"
"79","17"
"80","15"
"81","9"
"82","14"
"83","20"
"84","6"
"85","16"
"86","19"
"87","2"
"88","9"
"89","2"
"90","18"
"91","7"
"92","8"
"93","2"
"94","17"
"95","12"
"96","1"
"97","17"
"98","15"
"99","14"
