"0","13"
"1","14"
"2","19"
"3","4"
"4","7"
"5","3"
"6","18"
"7","16"
"8","6"
"9","10"
"10","14"
"11","10"
"12","7"
"13","15"
"14","14"
"15","17"
"16","14"
"17","17"
"18","15"
"19","20"
"20","10"
"21","2"
"22","1"
"23","18"
"24","2"
"25","10"
"26","7"
"27","18"
"28","2"
"29","6"
"30","12"
"31","8"
"32","0"
"33","13"
"34","9"
"35","16"
"36","4"
"37","11"
"38","17"
"39","17"
"40","11"
"41","7"
"42","15"
"43","10"
"44","0"
"45","19"
"46","13"
"47","3"
"48","8"
"49","15"
"50","20"
"51","10"
"52","9"
"53","20"
"54","16"
"55","13"
"56","3"
"57","8"
"58","9"
"59","2"
"60","17"
"61","9"
"62","10"
"63","9"
"64","1"
"65","11"
"66","16"
"67","13"
"68","1"
"69","17"
"70","1"
"71","17"
"72","18"
"73","3"
"74","2"
"75","6"
"76","16"
"77","13"
"78","19"
"79","3"
"80","16"
"81","10"
"82","16"
"83","2"
"84","6"
"85","11"
"86","6"
"87","19"
"88","17"
"89","4"
"90","2"
"91","10"
"92","1"
"93","1"
"94","2"
"95","11"
"96","1"
"97","14"
"98","6"
"99","6"
