"0","0"
"1","11"
"2","4"
"3","9"
"4","14"
"5","16"
"6","14"
"7","13"
"8","19"
"9","12"
"10","7"
"11","17"
"12","3"
"13","2"
"14","7"
"15","20"
"16","16"
"17","16"
"18","14"
"19","20"
"20","6"
"21","18"
"22","9"
"23","15"
"24","8"
"25","3"
"26","4"
"27","12"
"28","14"
"29","13"
"30","16"
"31","12"
"32","10"
"33","5"
"34","16"
"35","7"
"36","18"
"37","2"
"38","10"
"39","15"
"40","12"
"41","11"
"42","18"
"43","12"
"44","16"
"45","13"
"46","2"
"47","10"
"48","8"
"49","1"
"50","20"
"51","8"
"52","3"
"53","19"
"54","10"
"55","14"
"56","1"
"57","17"
"58","4"
"59","10"
"60","14"
"61","9"
"62","10"
"63","10"
"64","13"
"65","18"
"66","20"
"67","16"
"68","3"
"69","9"
"70","8"
"71","5"
"72","19"
"73","19"
"74","3"
"75","19"
"76","2"
"77","20"
"78","0"
"79","12"
"80","15"
"81","12"
"82","5"
"83","3"
"84","5"
"85","13"
"86","13"
"87","15"
"88","18"
"89","9"
"90","1"
"91","13"
"92","18"
"93","19"
"94","18"
"95","4"
"96","14"
"97","16"
"98","5"
"99","7"
